text	label
Kanu Nwankwo na new SSA for Sports	sport
Mummy GO: 'Dem edit most of di videos, no be me' - Evangelist Olufunmilayo Adebayo inside viral video teachings speak	nigeria
Davido: Chioma don grab #ASSURANCE2020 afta six years dating	entertainment
Sudan transition: Lt-Gen Burhan don enta as Sovereign Council chief	africa
BBNaija Season 5 housemates: Lockdown contestants reveal shocking tins about demselves on day two of di show	entertainment
Michael Essien African team of di decade	sport
Liverpool vs Atlético madrid: Football fans yab Liverpool FC afta dem crash out for Champions League	sport
Sergio Aguero retirement: Sergio Leonel Agüero del Castillo football stats	sport
Anambra election: Candidates, tension, Ipob sit at home, see all informate about Anambra governorship election you need sabi	nigeria
Heidi Klum, Cristiano Ronaldo, Lionel Messi and oda stars wey insure dia legs	entertainment
Manchester United vs Man City: Kick-off, prediction and oda tins to sabi for Manchester derby Premier league match	sport
Nnamdi Kanu news: Sunday Igboho 'response' to tori of di Ipob leader arrest	nigeria
Fathers day message: Why Tonto Dike 'Mr Mom' post dey cause gbas-gbos	entertainment
Lil Nas x net worth: Wetin make Montero Lamar Hill alias Lil Nas X one of di biggest names for music?	world
Osaze Odemwingie: Peter Okoye, MR P ask pipo to pray for ex-footballer afta social medai qwanta	entertainment
Manchester vs Newcastle: Premier League Predictions for match week four, time and how to watch	sport
Chimamanda Adichie don win overall Women's Prize for Fiction award	entertainment
Dontae Sharpe: American man wey spend 26 years for prison afta wrong accuse of murder collect pardon	world
Novak Djokovic: Di Serbian tennis player, Viktor Troicki plus odas don test positive for Covid-19	sport
Hakainde Hichilema inauguration ceremony: Zambia new president swearing in ceremony afta defeating Edgar Lungu for election	world
Abuja stolen child: 'I no fit sleep since dem thief my pikin'	nigeria
Neo Schalk: South African Mayor die for motor accident	world
Priscila Tsegah CCTV: Murder of 23 year old student journalist for hotel room dey shock Ghanaians	nigeria
Mali coup 2020: Mutiny leaders wey ensure resignation of Malian President Ibrahim Boubacar Keïta don declare plan to set up transitional goment	africa
President Magufuli say flogging wey students wey burn hostel chop no reach	africa
Wizkid 'No Stress'- Eviritin you suppose know about Starboy new single	entertainment
Afrobarometer report reveal 42% of Ghanaians say dem no go vote ahead of 2020 elections	africa
Matt Hancock: Health secretary quit afta e break social distancing guidance by kissing im colleague	world
Chibok school girl Ruth Pogu return seven years afta Boko Haram kidnap dem	nigeria
Afcon 2019: Wetin dey happun today	sport
Cyril Ramaphosa address: South Africa president order military deployment to end violence, looting	world
"Amad Diallo: Meet di Ivory Coast player wey Manchester United just sign wey dem say dey play like ""Messi"""	sport
New Zealand go ban cigarette for dia future generations - See how dem wan do am	world
Imo state police arrest man wey allegedly plan to bury im neighbour son for grave e dig for room	nigeria
Stuart Baxter resign as South Africa coach afta Afcon 2019	sport
Nigeria Ministry of Foreign Affairs say quanta no dey between dem and Ghana	africa
Grammy nominations 2022: Wizkid, Rocky Dawuni, Femi Kuti, Angelique Kidjo Best Global Music Album category and how di recording academy dey pick di winner	entertainment
Six-month-old Chidubem wey im mama allege say her madam seize sake of debt don die	nigeria
California Twins born 15 minutes apart: Alfredo, Aylin Trujillo birth in different years	world
Rema Unilag: Teni, Kim Kardashian, Kanayo O. Kanayo and oda celebrities wey don go school despite say dem popular	nigeria
BBNaija nominations today: Angel, Emmanuel and three oda housemates dey up for eviction	entertainment
Naira Marley: Court don dismiss Naira Marley case wey involve assault and stealing	entertainment
China economy: Why e dey important to you	africa
Uefa Player of the Year 2021 nominees: Kanté De Bruyne, Jorginho make nominee list	sport
Shatu Garko: Hisbah go invite parents of Miss Nigeria winner over 'illegal participation' for beauty contest	nigeria
Man wey allegedly defile im friend 14-year-old daughter, give her belle don chop arrest	nigeria
Sia ft Burna Boy: Hey Boy by Sia Kate Isobelle Furler ft Damini Ogulu AKA Burna Boy - Di real gist	entertainment
Erica: BBNaija Kiddwaya mama Susan Waya surprise visit to ‘Elites’ meet and greet and ‘Kiddrica’ toks dey totori fans	entertainment
Biden inauguration: Destiny Burna Boy song make list - See di songs for di playlist	entertainment
Who be Chika Ike, wey clear di air about her relationship wit Regina Daniels husband Ned Nwoko	entertainment
Voter registration: 'Pause voter registration exercise to prevent more COVID-19 deaths' - Health workers talk Electoral Commission	africa
Nicolas Pepe: Arsenal break record sign Ivory Coast player for £72m	sport
Grammy Awards 2022 postponement: Why organizers postpone di biggest music event	entertainment
Endsars anniversary: Falz ginger youths to mark Endsars memorial	nigeria
Tokyo 2020: Olympic Games organisers don 'agree to postpone'	sport
NSMQ 2021 Winner: Prempeh College win 2021 NSMQ competition for Ghana	world
Nigeria D'Tigress beat Senegal to claim Afrobasket 2019 champions	sport
Yisa Sofoluwe death: Cerebral atrophy claim Super Eagles 'Defense Minister' life	sport
BBNaija 2019: Cindy don comot from big brother house	entertainment
BBNaija: Winner of di Big Brother Season 5 TV reality show go pocket N85m - See oda jara wey di winner go get	entertainment
Zlatan and DJ Cuppy: From 'Gelato' to blocking, to 'I no know am'	entertainment
Nobel Peace Prize 2019: Ethiopia PM Abiy Ahmed don win am	africa
Anglophone crisis: Three recent kidnappings for di region weh shock pipo	africa
June 12 Protests: Lagos, Abuja protesters face police tear gas as dem demonstrate - See how e happun for oda states	nigeria
Black Soot in Port Harcourt: Nyesom Wike declare 19 alleged illegal refineries kingpins wanted	nigeria
Manchester United v Man City: Ole Solskjaer Red Devils collect 2 - 0 beating from di Citizens for Old Trafford	sport
Amaju Pinnick don win election to continue as oga of Nigeria football	sport
Carlo Ancelotti: Everton don appoint Champions league winning coach as manager	sport
Emilio Ballack: Eighteen-year-old son of Michael Ballack die for quad-bike accident	sport
Sylvester Oromoni autopsy: We ready do anoda independent examination to get justice for Sylvester - Family	nigeria
Sunday Igboho house attacked: 'Yoruba nation' activist Sunday Adeyemo stockpile arms - DSS	nigeria
Cuties movie on Netflix: Why di Senegalise movie dey make viewers trend hashtag CancelNetflix	entertainment
Fuel shortage UK: Authorities explain wetin cause long queues for petrol stations	world
Priyanka Chopra memoir Unfinished: Nick Jonas, Bollywood, Hollyood and oda tins di ex Miss World tok about for her new book	entertainment
Locust invasion: Uganda wan train 2,000 soldiers to stop locust attack	africa
Milan plane crash: Eight pipo die as private jet crash enta building	world
Anthony Joshua: See wetin cause di gbas-gbos between Fury and Joshua for social media	sport
Lazarus Chakwera: Malawi President rise from being a pastor, opposition leader to di new man in charge of di East African kontri - Dis na who im be	africa
Police arrest madam wey allegedly pour hot water on her nine year old housemaid	nigeria
Gridco Ghana say Ghanaians go experience ‘dumsor’ electricity failure from April to July – Dis be what you for know	world
UFC go start to fight again on May 9	sport
BBNaija Liquorose and Emmanuel kiss, Jackie B, Michael mata plus oda highlights from Big Brother Naija di Saturday night party	entertainment
Xenophobia in South Africa: Wetin mean, how e take start	africa
BBNaija Saturday night party: DJ Xclusive totori housemates plus all di drama wey happun for Saturday night party	entertainment
Chidinma Ojukwu: Super TV CEO murder case continue with testimony from apartment owner on how dem find Usifo Ataga body and identify di suspect	nigeria
Zayn Ali Salman, di four year old youngest ever footballer Arsenal just sign	sport
Slave trade: Glasgow University wan pay back donation moni	africa
Kenechukwu Okeke Anambra: End-SARS activism lawyer, Buhari supporter dey macheted to death	nigeria
Lionel Messi don chop three months ban	sport
Trump Alabama rally today: Donald Trump attack Biden for Taliban Afghan palava	world
Resident Doctors Strike: Resume on Monday or chop sack - Ngige	nigeria
SONA2020: Why 2020 be ‘Year of Roads’ and important issues to Ghanaians wey Prez Akufo-Addo miss	africa
BBNaija Lockdown Reunion: Highlights from first episode of di BBNaija lockdown reunion	nigeria
Nikolai Stremsky: Priest wey adopt 70 children dey jailed for raping, plus violent acts	world
Ifeanyi George: How car crash kill Nigeria striker	sport
Salihu Tanko Islamiyya: Some students dey vomit blood when I see dem - Headmaster	nigeria
June 12 protest pictures from Lagos, Abuja, London and oda states across Nigeria	nigeria
EFCC: Since 2008, Nigeria don spend ₦6 trillion on di war against terrorism	nigeria
Tyson Fury v Deontay Wilder II go happun on 22 February for Las Vegas	sport
Grammy winners 2021: Wizkid go collect statuette for im Best Music Video category win with Beyonce, Blue Ivy, for di 63rd annual ceremony? - See wetin di Grammys tok	entertainment
‘Amba fighter’ use your head check school mata, military stay far from school' - Bishops	africa
Michael Essien LGBTQI Ghana support post cause reactions as de former football star delete post	world
Madagascar coronavirus cure: Meet di man and kontri wey dey try 'save' Africa	africa
Logan Paul vs Mayweather: Date, time and how to watch di fight	sport
Lagos state pass bill to stop parade of suspect - See wetin go happun next	nigeria
For di joy of jazz	entertainment
Joel Obi: Nigeria midfielder allegedly suffer racist abuse for Italy	sport
Cardi B leaked video: Cardi B respond afta she mistakenly post her naked photo for Instagram	entertainment
Elliot Page: Canadian actor Ellen Page announce say e be Transgender	entertainment
Lagos rally Yoruba nation: Nigeria Police stray bullet kill girl for Ojata rally?	nigeria
Coronavirus: Covid-19 palliative 4000 bags of ‘Njoh’ rice dey 'scatter' Cameroon	africa
Ivory Coast Titi Kone don win best Africa freestyle footballer 2019	sport
Emmanuel 'Macron slap': Damien Tarel slap French President defend action as court jail am	world
Tekno Agege: Nigerians hala goment tok to use di musician as 'scapegoat'	entertainment
Benin: UK get plans return Nigeria 'Okukor' wey dem tiff for 19 century	africa
Sergio Ramos transfer: PSG sign Spanish defender afta im leave Real Madrid	sport
Andrew Cuomo: US President Joe Biden say make New York govnor resign	world
Coronavirus: Cameroon students for Hubei raise alarm, but official say Fcfa 50 million na for ‘should in case’	africa
Travel ban: UK don place travel ban on 14 African kontris	africa
La Liga don di train Cameroon league football skills	africa
Deontay Wilder knock out Luis Ortiz to defend im WBC world title	sport
Panjshir Valley Afghanistan - What to know about di place wey dey try to stop di Taliban	world
Halloween Costumes: From Squid Game to Star Wars see as odas celebrities take mark dis year Halloween	entertainment
'Diamonds in KZN’: South Africa government say no be Diamonds dem discover for South Africa but 'Quartz Crystal'	world
Xenophobic attack provoke South Africa to reply	africa
Sound Sultan dead?: Olanrewaju Ganiu Fasasi AKA Sound Sultan profile	entertainment
Gold Cup: Miles Robinson score di winning goal for US to beat Mexico 1-0 for extra time	sport
Lionel Messi agree Paris St-Germain deal afta Barcelona exit - Guillem Balague	sport
Ghana Speaker of Parliament: Lawmakers vote NDC Alban Bagbin as new leader	africa
Lauretta Onochie INEC: Senate reject Onochie as INEC Federal Commissioner Buhari nominate	nigeria
Bridgerton Season 2: Regé-Jean Page, di 'Duke of Hastings' no go show for di Netflix series next chapter - See wetin di actor tok	entertainment
2Face respond to Brymo accuse, sama am wit court case	entertainment
Information blackout: Nigeria lawmakers suspend media bill	nigeria
Governor Nasir El-Rufai explain why e withdraw im son 'Sadiq' from public school	nigeria
Morocco don forgive journalist wey go prison ontop abortion accuse	africa
Gunshots, ghost town as schools open for Cameroon	africa
Crisis for Southern Cameroons no fit spoil we friendship - Nigeria tell Cameroon	africa
Nickelodeon Kids Choice Awards: Emmaunuella, Ikorodu Bois, and Elsa Majimbo dey part 2021 nominees	entertainment
Psquare reconciliation: Paul, Peter Okoye dey back together, celebrate birthday afta 2017	entertainment
Alisson Becker: Liverpool goalkeeper father Jose Becker die afta e drown for Brazil	world
Man. City vs Arsenal: See where and how you fit watch di match	sport
Laurent Gbagbo: Why Ivory Coast former president return back to im kontri afta 10 years of exile	africa
Covid-19: French President Emmanuel Macron promise to 'piss off' unvaccinated pipo for di kontri make pipo para	world
Prince Harry say UK Press bin dey 'destroy my mental health'	world
Guinness World record confirm US boy as world most premature baby - See how e survive	world
BBNaija: Diane time for di 2019 reality TV show don end	entertainment
Kenya woman tok how police force her to naked to prove her gender	africa
John Terry: Former captain go return for coaching consultancy role	sport
Guy Brice Parfait: Congo-Brazzaville presidential election candidate die on election day	africa
Ghana Cedi notes: Why Bank of Ghana dey phase out Ghc1 and Ghc2 notes	world
AfCFTA: Tins Nigeria must fix to enjoy Africa Continental Free Trade Agreement	africa
EPL Fixtures: 5 tins wey go change when Premier League resume for June 17	sport
Ghana Council of State members fit tell Prez. Akufo-Addo how to lead until 2025	world
Shatu Garko: Shehu Sani, Aisha Yesufu, oda Nigerians shook mouth for mata after Hisbah reaction	nigeria
President of Botswana amend culture of land policy for married women to fit dey own land	africa
Usman vs Masvidal 2: Welterweight champion go defend im title today- Wetin you need to know about di fight	entertainment
Christian Osakwe: Delta police drag doctor wey allegedly defile 15yr-old maid to court	nigeria
BBNaija new Head of House: Jackie B, Jaypaul be HoH for Shine Ya Eyes Big Brother House	entertainment
Sowore brother shot dead: We go do evritin to bring killers of Sowore brother to justice- Obaseki	nigeria
Cameroon army say small pikin wey dey play with grenade na im cause Gamboru explosion	africa
R. Kelly trial for sexual abuse: Prosecution say di US music star fake Aaliyah ID card to marry am	entertainment
BBNaija news now: Ozo and Trikytee don chop eviction from Big brother Naija lockdown house	entertainment
Olympics closing ceremony 2021: United States win Summer Olympics Tokyo 2020 - Fotos	sport
Afghanistan: Taliban directives wey target women	world
Omah Lay and Tems: Biography of Omah Stanley Didia AKA Omah Lay, di Nigerian musician wey chop arrest for Uganda East Africa	entertainment
Valentine Ozigbo, Senator Ugochukwu Uba win PDP primaries in Anambra state to become candidates for November governorship poll	nigeria
Elon Musk and Grimes dey 'semi separated' - See wetin dia new relationship status dey about	entertainment
Irrfan Khan: Slumdog Millionaire and Life of Pi actor don die	entertainment
Coronavirus: Wife of SA first patient don catch di Covid-19 disease	africa
What is Charlie Charlie?: All you need sabi about di trending Charlie Charlie challenge	entertainment
Lady Gaga and her fan fall yakata from stage for her Las Vegas show	entertainment
Idriss Déby news: Chad dead leader Idriss Deby Itno, Tanzania Magufuli, Nigeria Yar'Adua & Ghana Atta Mills join African leaders wey die in office	africa
Aminata Diallo: Paris St-Germain player dey under arrest as part of investigate into attack on her team-mates	sport
Nigeria vs Sierra Leone: Super Eagles play 4-4 wit Leone Stars for dia Afcon qualifier	sport
How farmer save baby dem dump inside black leda bag troway for Benue farm road	nigeria
Floyd Mayweather vs Logan Paul: How You Tube star survive 8-round match with 'Money'	world
Sunday Igboho arrest latest and wetin di Yoruba activist lawyer tok about im condition and wetin go happun next	nigeria
"Meet ""Halima Yusuf"" wey Femi Fani Kayode call im 'comforter'"	entertainment
Ed Sheeran and Cherry Seaborn announce birth of dia daughter Lyra Antarctica – See oda celebs wey become parents dis coronavirus period	entertainment
Ivory Coast health pass: President Alassane Ouattara introduce Covid-19 pass for travellers	world
Kano bride die on wedding day: Husband of woman wey die during her marriage ceremony tok how e hapun	nigeria
Uganda elections 2021: Bobi Wine, di pop star wey wan unseat President Yoweri Museveni afta 35 years in power	africa
Whitemoney BBNaija ex-housemate exclusive: 'Na poverty carry me go Big Brother house'	entertainment
Beyonce in Lion King: Wetin pipo dey tok about di star performance	entertainment
BBNaija news: Erica Nlewedim latest interview reveal tins you fit no sabi about her	entertainment
Gorilla glue girl update: Ghanaian-born surgeon Dr Micheal Obeng profile - Tessica Brown 'gorilla glue for hair' doctor life story	entertainment
BBNaija Nengi and Kaisha fight: Rebecca Hampson & Aisha Umaru fight fit affect fans vote for di Big Brother Naija housemates eviction show?	entertainment
Bamenda shooting: Weti we know about de attack weh e kill police, wound odas	africa
Brentford vs Man United postponed: Why EPL postpone di game	sport
Guardian Angel Wedding: Guardian Angel and Esther Musila marriage fotos reaction	entertainment
Ghana military assault civilians, Military Command promise to punish soldiers involved	world
John Mikel Obi: Trabzonspor condemn racist abuse against former Super Eagles captain	sport
"""Heat wave in Canada"" [what is causing the heat wave?]: How Canada temperature be"	world
Stevie Wonder tell fans afta Hyde Park show say im go do kidney transplant	entertainment
Stefflon Don and Burna Boy, wetin dey pa?	entertainment
Davido A Good Time: Fans dey yab Naira Marley for Davido new album	entertainment
Governor Adebayor Alao Akala: Former Oyo state govnor Alao Akala don die	nigeria
Abuja missing babies: Dem tiff her pikin for Nigerian town wia babies dey miss	nigeria
Jessica Nabongo na di first black woman to visit all 195 kontris for di world	africa
Utility Point collapse updates: British electricity price increase to £475 per MWh	world
Ghanaians 'question' govment promise to build 88 hospitals in one year	africa
Ghana 2021 Population and Housing Census: History of Ghana Population and Housing Census since 1891	world
Haiti kidnappers demand $17m dollar as ransom for US and Canadian missionaries dem kidnap	world
General Hassan Ahmed: Nigerian Army General Hassan Ahmed assassination - How di murder happun	nigeria
Xenophobia: South Africa close dia embassy for Nigeria afta attacks	africa
Wizkid New Year celebration with Cameroon Biya family cause controversy	africa
Christmas message: Public holiday go dey for Nigeria, coronavirus lockdowns and wetin don change dis Christmas	entertainment
VGMA awards 2021: Diana Hamilton artiste of di year for Vodafone Ghana Music Awards win four awards - See what to know about de gospel musician	world
Ghana Anti-LGBTQ Bill: Why high profile Ghanaian professors, lawyers dey fight against anti-gay bill	world
UK covid travel guidelines: UK remove pre-departure test for travellers wey don collect Covid vaccine	world
Paul Pogba contract coronavirus: Manchester United midfielder test positive for Covid 19	sport
Burna Boy decision to go perform for South Africa dey make fans clash	entertainment
Sudan coup attempt fail - state media	africa
Simi and Adekunle Gold: Duduke love and life inside dia two years marriage	entertainment
Chidinma say why she 'dump' secular music for gospel songs	entertainment
South Africa State of Emergency meaning: South Africans split on top call for State of Emergency	world
Connor McGregor: Dustin Poirier give MMA champion Knock Out for 2nd round	sport
Mark Zuckerberg twitter and '#TwitterBan in Nigeria': Facebook CEO tweet against Buhari?	nigeria
Operation Bamenda clean: Residents share tori of 'wickedness' as Cameroon army begin mop-up separatists	africa
Covid 19 block Jurgen Klopp to go im mother Elisabeth Klopp burial	sport
Lionel Messi contract: What next for Messi? - Dis na wetin we know	sport
"""The dot nation Nigeria"": Enyinnaya Abaribe T-Shirt and Buhari 'dot in a circle'"	nigeria
EPL transfers deadline latest update: Man Utd Daniel James to Leeds, see Chelsea deal plus more	sport
Dowen College death: Lagos close Lekki boarding school after Sylvester alleged cult saga	nigeria
Sadio Mane: Liverpool forward dey on isolation after positive coronavirus test	sport
Kaduna, Katsina, Niger and Zamfara ban markets, close roads plus oda new rules dem bring to stop bandits	nigeria
Latest update on coronavirus: Vice-President, im wife, Defence Minister don test positive for COVID-19 for South Sudan	africa
Guinea coup: West African leaders suspend Guinea from ECOWAS	world
Man United vs Newcastle highlights: Cristiano Ronaldo goals seal Man United 4-1 win for Old Trafford	sport
Tiwa Savage End Sars protest song, Falz car procession plus how oda celebs mark Lekki tollgate shooting anniversary	nigeria
Kenya Parliament fight: Kenyan lawmakers exchange blows during plenary session	world
Man City Uefa ban: Manchester City don overturn dia two-year sanction from European competition on appeal to CAS	sport
UN report on Nigeria: Unicef say one million children fit miss school for Nigeria	nigeria
Switzerland vs Spain: Yann Sommer heroics no dey enough as Spain defeat Switzerland 3-1 on penalties	sport
Big Brother Naija Dorathy and Lucy table Nengi, Ozo, Brighto oda housemates mata for BBNaija Lockdown - Day 23 highlights	entertainment
Big Brother Naija: Wetin we learn about Nengi, Kiddwaya, Ozo and di lockdown housemates from dia 'Truth and Dare game'	entertainment
Anthony Joshua help fund British amateur boxing	sport
AFCON Round of 16: Osaze Odemwingie criticise defence tactics of Nigeria Super Eagles coach Gernot Rohr	sport
International flight resumption: Kontris wia airports don reopen and wey don begin receive visitors	entertainment
Omah Lay, Tems arrest in Uganda: Burna Boy, Laycon, Teni, Peter Okoye and odas react to Nigerian singer palava	entertainment
Akuapem Poloo granted bail: 'Jail be depressing, I no expect say dem go jail me for 90 days' - Ghana actress, Rosemond Brown	entertainment
Tokyo Olympics: Nigeria, Ghana dey ginger to bring Olympics glory for West Africa	sport
Man United vs Atalanta: See prediction for di Champions League match	sport
Afcon 2021: Why football teams dey carry food, water and oda tins go tournament	sport
Blessing Oborududu win Nigeria first Tokyo 2020 Olympics medal	sport
Kevin Hart homophobic tweets: Kevin Hart 'Red Table Talk' reveal impact of cheating and tweets	entertainment
Human Rights Watch say separatists, security forces get hand for Cameroon election violence	africa
Benin vs Nigeria: Super Eagles captain reveal Nigeria game plan against di Squirrels	sport
Oba Anambra Obi Cubana burial: Cubana Chief Priest oga mama burial for Oba in Anambra state make Nigerians for social media tok	entertainment
Kylie Jenner don get belle again? Dis na wetin we know	entertainment
Daniel James: Leeds dey close to signing Manchester United and Wales winger for club record of £30m	sport
Nengi BBNaija 2nd runner-up refuse to join whatsapp group for ex-housemates	entertainment
Bukunmi Oluwasina: Who be dis Nigerian actress wey her love tori totori Nigerians	entertainment
BBNaija Reunion: Tacha say she neva insult pesin for house plus wetin make am vex for Seyi - See di full gist here	entertainment
Golden Globes 2020: Eddie Murphy, Beyonce, Kit Harington and odas wey dey di nominee list	entertainment
Plymouth shooting: How 22 year old man take kill himself and five odas within six minute mass shooting	world
Wolves: Nuno Espirito Santo to leave afta four years as manager	sport
BBNaija: Nengi cry, Ozo, Prince, Lilo and Kiddwaya show plus oda tins wey happun wen all di lockdown season 5 housemates meet for di final Saturday night party	entertainment
Rihanna net worth: Robyn Fenty become di richest Female musician for World	entertainment
Martin Odegaard: Arsenal target Real Madrid midfielder as Ozil replacement	sport
New Superman Bisexual: DC comics Superman Bisexual profile	entertainment
4.2 billion for MP cars: Cameroonians di hala as respirators, PPE lack for fight Covid-19	africa
Eddie Van Halen: Quick facts about rock guitarist wey die from cancer at di age of 65	entertainment
Ghana Parliament: 'If space no dey de chamber, run am on double track system'	africa
Oye Kyme: Bobrisky former PA 'never die she dey coma' - Friend to Oye deny death rumours	entertainment
Southampton vs Man United: Red devils drop points for dia first away match dis season	sport
WhatsApp: Users fit begin send messages from di mobile application without dia phones	entertainment
Bobrisky birthday cake, pictures and oda tins wey make pipo dey yan about im 30th birth anniversary	entertainment
Kubrat Pulev: Di boxer wey go fight Anthony Joshua for Tottenham Hotspur Stadium	sport
Hushpuppi in court: Bail no reach Ramon Olorunwa Abbas wey dey jailed for advance-fee scam charges	entertainment
Ruth Kadiri birthday: Nigeria Nollywood actress Ruth Kadiri address birthday messages palava	entertainment
Jada Pinkett Smith Red table talk: Full details of Jada Pinkett tok on why ladies need to communicate dia sexual expectations wit dia partner	entertainment
Man City v Liverpool: Wetin be guard of honour wey Guardiola don agree to do?	sport
BBNaija 2021: 'I neva get any new motor from fans' - Princess	entertainment
Rita Dominic: Interesting facts about Fidelis Anosike wey Rita share im picture for instagram	entertainment
AMAA: Winners from di awards for film inside Africa	entertainment
Ghana election results: EC Headquarters Presidential Election Ghana results [Elections Ghana] from Electoral Commission of Ghana Headquarters, Accra	africa
Sinikiwe Kademaunga: Wedding photos & life story of Zimbabwe lady born with no hands and knees	world
Jerry Rawlings burial: From ‘khaki to kente’ - How Rawlings escape firing squad, stage two coup d’états and win two elections for Ghana in 20 years	africa
Coronavirus: African airlines don lose $400m since di virus outbreak	africa
TB Joshua burial: Synagogue church confam say dem go bury Prophet Temitope Joshua for Lagos	nigeria
Nigerian Passport: Nigerian immigration portal to apply go reopen June 8 at midnight - See step-by-step new application process	nigeria
Anglophone crisis: IRC, NRC say make parties stop for attack civilians	africa
Update on PDP national convention: New PDP national chairman, 25 yr-old youth leader, full list of excos	nigeria
Ahmad Gumi school for herdsmen: Sheik Gumi open herdsmen school inside Kaduna forest	nigeria
Ghana security analyst say 'Coup plot claim be laughable, Ghana no dey anywhere close to coup'	africa
Gorilla glue: Tessica Brown don comot 'gorilla glue' from her hair afta Dr Michael Obeng offer her free surgery - See how e happun	world
PVC registration: How you fit register for INEC continuous voter registration for Nigeria	nigeria
Wizkid three albums wey give am mouth as 'Afrobeat giant'	entertainment
ACM Awards 2020: See list of ogbonge singers wey win di Academy of Country Music Awards	entertainment
First African to win ogbonge LVMH fashion prize	entertainment
Netflix don launch dia first games on smartphones - See wetin you need know about am	entertainment
Omicron variant: South Africa president Cyril Ramaphosa don call for lifting of travel bans sake of Covid-19 variant	world
Adele: See wetin put di singer for di middle of Black Americans and Africans gbas-gbos	entertainment
Tonto Dikeh 'husband' post reveal Prince Kpokpogiri as she count her blessings on her new relationship status	nigeria
Cameroon first daughter Brenda Biya 'America hair wig shop' spark controversy	africa
Chidinma Ojukwu: Usifo Ataga friend testify how dem find di Super TV CEO deadi-bodi for mortuary on im birthday	nigeria
Coronavirus - Virus: Cameroon striker Christian Bassogog don donate $16,000 to im kontri men inside China	africa
Missing Takoradi Pregnant Woman: Victim turn suspect as Ghana Police arrest 3 over ‘fake pregnancy den kidnapping’ drama	world
Fundraiser Erica Nlewedim: GoFundMe for BBNaija Season 5 disqualified housemate and wetin fit make fans donate over $15,000 for her	entertainment
Headies award 2021 winners: Wizkid, Fireboy win, Burnaboy, Naira Marley lose and oda tins wey happun for di 14th Edition to reward 2020 performance	entertainment
US Election results 2020: Dr Stella Immanuel predict 'win' for Trump	africa
CHAN 2020: Morocco, scoring machine; Mali solid wall, who go take de trophy?	sport
'Lagos Ibadan expressway tanker explosion': Ogun tanker fire kill two, burn motos - Pictures	nigeria
Frank ocean brother Ryan Breaux: Paris Brosnan, oda musicians pay tribute to di ogbonge American singer sibling	entertainment
Swiss auction di supercars of Equatorial Guinea leader son	africa
Premier League players go wear 'Black Lives Matter' on back of dia jersey	sport
Tupac Shakur: Changes, one day at a time plus oda songs of di rapper wey pipo still fit relate with today	entertainment
Elton John cry for im cancelled show on top pneumonia	entertainment
Man chop 10 years imprisonment afta e sexually exploit three-year-old girl for Sokoto	nigeria
Coronavirus: Egypt don record first death for Africa	africa
Pedro Linares López: Google launch new Doodle honour dis Mexican papier-mâché artist	entertainment
Essence remix: Wizkid, Tems song make Justin Bieber speak pidgin - See how pipo react	entertainment
Putin and Biden Summit: Five tins Russia and America leaders discuss for Switzerland	world
BBNaija Laycon na Youth Ambassador for Ogun State as Govnor Abiodun dash house, N5m cash give di Big Brother Naija winner	entertainment
FixTheCountry: Ghanaians prepare for #FixTheCountry demo as Ghana Cedi depreciate catch Ghc6 to $1 dollar	world
NDA Kaduna attack: Nigeria Defence Academy suffer banditry and kidnapping attacks - Profile of di military school	nigeria
Eedris Abdulkareem: Interesting facts about di Nigerian singer wey sing Jagajaga reloaded	entertainment
Rose Christiane Ossouka Raponda Biography: What you need to know about Gabon first female prime minister	africa
Simon Cowell bike accident: The X Factor star speak afta e break im back for im Los Angeles house	entertainment
How Nigerian medical student shock when e see friend dead bodi for anatomy class	nigeria
Chelsea vs Tottenham Carabao Cup prediction and analysis of how di semi-final match go hapun	world
Kaycee Madu: Why Alberta Premier suspend Nigerian born Canadian Justice minister and wetin e say hapun	nigeria
Grammys 2020: Burna Boy, Angelique and oda tins wey pipo dey watch out for dis night	entertainment
Hushpuppi, Abba Kyari: Police IGP probe panel report on Hushpuppi and Abba Kyari - Read wetin e contain	nigeria
Coronavirus update: Landlady remove roof and door from house of tenant wey dey owe rent	africa
Caf mission: Cameroon no include Olembe stadium for host CHAN	africa
Ronaldinho enter police net ontop fake passport accuse	sport
Toyin Abraham and Lizzy Anjorin: Wetin cause dia gbas-gbas	entertainment
Ric Hassani: Waje picture of di Nigerian musician for social media dey make pipo tok - See wetin you need to know about am	entertainment
Oprah interview: Meghan accuse palace say dem dey ginger 'falsehoods'	world
Brenda Song and Macaulay Culkin: How di child stars relationship produce dia pikin	entertainment
Tanzania wan publish married men names for single women to check online	africa
Chad president: Muhammadu Buhari mourn Idriss Deby say im death go create vacuum in di fight against Boko Haram	africa
Ghana WAEC students 'chook' WASSCE invigilators plus compass, use stick break supervisor over ‘strict invigilation’	africa
Kenya pastor stab im wife, kill imsef during Sunday service	africa
Britney Spears papa don file to end im conservatorship for her life	entertainment
Italy Sardinia island sand thief dem fit pay up to $3,650 fine - See di reason why	world
Daniel arap Moi: Kenyans queue early mor-mor for di former president burial	africa
Wales vs Denmark: Christian Eriksen Danish side beat Welsh team 4-0 to reach Euro 2020 quarter finals	world
Aaliyah music: See di late American musician songs wey you fit find for streaming platforms	entertainment
Champions league result: PSG vs Istanbul Başakşehir match chop suspension afta Pierre Webo allegation of racism	sport
